lat,lng,value
51.80444457072181,13.500277764253816,0
51.80444457072181,13.500277764253816,100
51.80444457072181,13.500277764253816,0
51.80444457072181,13.500277764253816,0
51.80444457072181,13.500277764253816,0
51.80460016812446,13.480183665888521,0
51.80460016812446,13.480183665888521,0
51.80460016812446,13.480183665888521,0
51.80460016812446,13.480183665888521,0
51.80460016812446,13.480183665888521,0
51.80460016812446,13.480183665888521,0
51.80478055610798,13.46568737253699,0
51.80478055610798,13.46568737253699,0
51.80478055610798,13.46568737253699,0
51.80478055610798,13.46568737253699,0
51.808709347698326,13.485746285491288,0
51.808709347698326,13.485746285491288,12
51.808709347698326,13.485746285491288,0
51.808709347698326,13.485746285491288,0
51.809089160477455,13.480337286593375,0
51.809089160477455,13.480337286593375,0
51.809089160477455,13.480337286593375,0
51.809089160477455,13.480337286593375,0
51.809089160477455,13.480337286593375,0
51.809089160477455,13.480337286593375,0
51.809089160477455,13.480337286593375,0
51.809183981489575,13.473081027652118,75
51.809183981489575,13.473081027652118,85
51.809183981489575,13.473081027652118,75
51.809183981489575,13.473081027652118,50
51.809183981489575,13.473081027652118,100
51.809183981489575,13.473081027652118,100
51.809183981489575,13.473081027652118,100
51.809183981489575,13.473081027652118,100
51.809183981489575,13.473081027652118,100
51.809183981489575,13.473081027652118,100
51.809278543611164,13.465839247463874,0
51.809278543611164,13.465839247463874,0
51.809278543611164,13.465839247463874,66
51.809278543611164,13.465839247463874,0
51.809278543611164,13.465839247463874,0
51.809278543611164,13.465839247463874,0
51.809278543611164,13.465839247463874,0
51.809278543611164,13.465839247463874,0
51.809278543611164,13.465839247463874,0
51.809278543611164,13.465839247463874,0
51.809278543611164,13.465839247463874,33
51.809278543611164,13.465839247463874,0
51.809278543611164,13.465839247463874,0
51.8097173086473,13.429601975360237,0
51.8097173086473,13.429601975360237,0
51.8097173086473,13.429601975360237,0
51.8097173086473,13.429601975360237,0
51.8097173086473,13.429601975360237,0
51.8097173086473,13.429601975360237,0
51.8097173086473,13.429601975360237,0
51.8097173086473,13.429601975360237,0
51.8097173086473,13.429601975360237,0
51.8141055693601,13.558074625840323,0
51.8141055693601,13.558074625840323,0
51.8141055693601,13.558074625840323,0
51.8141055693601,13.558074625840323,0
51.8141055693601,13.558074625840323,0
51.8141055693601,13.558074625840323,0
51.8141055693601,13.558074625840323,0
51.8141055693601,13.558074625840323,0
51.81356419721413,13.514584053941359,0
51.81356419721413,13.514584053941359,0
51.81356419721413,13.514584053941359,0
51.81356419721413,13.514584053941359,0
51.81356419721413,13.514584053941359,0
51.81356419721413,13.514584053941359,0
51.81356419721413,13.514584053941359,0
51.81356419721413,13.514584053941359,0
51.8134723746769,13.507333342020331,0
51.8134723746769,13.507333342020331,0
51.8134723746769,13.507333342020331,0
51.8134723746769,13.507333342020331,0
51.8134723746769,13.507333342020331,0
51.8134723746769,13.507333342020331,0
51.8134723746769,13.507333342020331,0
51.81338010523804,13.500082668804044,0
51.81338010523804,13.500082668804044,0
51.81338010523804,13.500082668804044,0
51.81338010523804,13.500082668804044,0
51.81338010523804,13.500082668804044,0
51.813672974162486,13.473233948398203,0
51.813672974162486,13.473233948398203,0
51.813672974162486,13.473233948398203,100
51.813672974162486,13.473233948398203,0
51.813672974162486,13.473233948398203,16
51.813672974162486,13.473233948398203,0
51.813672974162486,13.473233948398203,0
51.813672974162486,13.473233948398203,100
51.813672974162486,13.473233948398203,50
51.813672974162486,13.473233948398203,100
51.813672974162486,13.473233948398203,0
51.813672974162486,13.473233948398203,0
51.813672974162486,13.473233948398203,0
51.81376735061575,13.46597694724646,0
51.81376735061575,13.46597694724646,100
51.81376735061575,13.46597694724646,0
51.81376735061575,13.46597694724646,0
51.81376735061575,13.46597694724646,0
51.81376735061575,13.46597694724646,50
51.81376735061575,13.46597694724646,0
51.81859976461328,13.55793114571559,0
51.81859976461328,13.55793114571559,0
51.81859976461328,13.55793114571559,0
51.81859976461328,13.55793114571559,0
51.81859976461328,13.55793114571559,0
51.81859976461328,13.55793114571559,0
51.81859976461328,13.55793114571559,0
51.81859976461328,13.55793114571559,0
51.81851060840742,13.550679484684524,0
51.81851060840742,13.550679484684524,0
51.81851060840742,13.550679484684524,0
51.81851060840742,13.550679484684524,0
51.81851060840742,13.550679484684524,0
51.81851060840742,13.550679484684524,0
51.81842100519561,13.543427861245569,0
51.81842100519561,13.543427861245569,0
51.81842100519561,13.543427861245569,0
51.81842100519561,13.543427861245569,0
51.81842100519561,13.543427861245569,100
51.81842100519561,13.543427861245569,0
51.81842100519561,13.543427861245569,0
51.81842100519561,13.543427861245569,0
51.81842100519561,13.543427861245569,100
51.81842100519561,13.543427861245569,0
51.818149695912865,13.521687721339545,0
51.818149695912865,13.521687721339545,0
51.818149695912865,13.521687721339545,0
51.818149695912865,13.521687721339545,0
51.81805830562527,13.514436250069474,0
51.81805830562527,13.514436250069474,75
51.81805830562527,13.514436250069474,0
51.81805830562527,13.514436250069474,100
51.81805830562527,13.514436250069474,0
51.81805830562527,13.514436250069474,100
51.81805830562527,13.514436250069474,0
51.81805830562527,13.514436250069474,25
51.81805830562527,13.514436250069474,33
51.81805830562527,13.514436250069474,20
51.81805830562527,13.514436250069474,0
51.8180759360164,13.48062978665767,0
51.8180759360164,13.48062978665767,0
51.8180759360164,13.48062978665767,0
51.8180759360164,13.48062978665767,0
51.8180759360164,13.48062978665767,0
51.8180759360164,13.48062978665767,0
51.8180759360164,13.48062978665767,0
51.8180759360164,13.48062978665767,0
51.8180759360164,13.48062978665767,0
51.8180759360164,13.48062978665767,0
51.8180759360164,13.48062978665767,0
51.8180759360164,13.48062978665767,0
51.8180759360164,13.48062978665767,0
51.8180759360164,13.48062978665767,0
51.8180759360164,13.48062978665767,0
51.818170763309475,13.473372083718312,83
51.818170763309475,13.473372083718312,100
51.818170763309475,13.473372083718312,62
51.818170763309475,13.473372083718312,33
51.818170763309475,13.473372083718312,100
51.818170763309475,13.473372083718312,100
51.818170763309475,13.473372083718312,0
51.818170763309475,13.473372083718312,50
51.818170763309475,13.473372083718312,0
51.81896926509041,13.408140115735389,0
51.81896926509041,13.408140115735389,100
51.81896926509041,13.408140115735389,100
51.81896926509041,13.408140115735389,100
51.81896926509041,13.408140115735389,0
51.81896926509041,13.408140115735389,100
51.81896926509041,13.408140115735389,0
51.81896926509041,13.408140115735389,0
51.81896926509041,13.408140115735389,100
51.81896926509041,13.408140115735389,0
51.8191407278902,13.393639120521012,0
51.8191407278902,13.393639120521012,0
51.8191407278902,13.393639120521012,0
51.8191407278902,13.393639120521012,0
51.8191407278902,13.393639120521012,0
51.8191407278902,13.393639120521012,0
51.8191407278902,13.393639120521012,66
51.8229151680351,13.543282901559062,20
51.8229151680351,13.543282901559062,33
51.8229151680351,13.543282901559062,50
51.8229151680351,13.543282901559062,0
51.8229151680351,13.543282901559062,100
51.8229151680351,13.543282901559062,100
51.8229151680351,13.543282901559062,0
51.8229151680351,13.543282901559062,0
51.8229151680351,13.543282901559062,66
51.8229151680351,13.543282901559062,0
51.8229151680351,13.543282901559062,0
51.822825103377085,13.536030594840758,12
51.822825103377085,13.536030594840758,0
51.822825103377085,13.536030594840758,100
51.822825103377085,13.536030594840758,0
51.822825103377085,13.536030594840758,0
51.822825103377085,13.536030594840758,100
51.822825103377085,13.536030594840758,100
51.82273477312189,13.528792830602603,100
51.82273477312189,13.528792830602603,0
51.82273477312189,13.528792830602603,12
51.82273477312189,13.528792830602603,0
51.82273477312189,13.528792830602603,100
51.82273477312189,13.528792830602603,100
51.82273477312189,13.528792830602603,14
51.8225524102818,13.51428840766721,0
51.8225524102818,13.51428840766721,0
51.8225524102818,13.51428840766721,0
51.8225524102818,13.51428840766721,0
51.8225524102818,13.51428840766721,0
51.8225524102818,13.51428840766721,0
51.82246055828338,13.507036253921148,12
51.82246055828338,13.507036253921148,0
51.82246055828338,13.507036253921148,0
51.82246055828338,13.507036253921148,0
51.82246055828338,13.507036253921148,25
51.822395485560115,13.50050875173243,0
51.822395485560115,13.50050875173243,0
51.822395485560115,13.50050875173243,0
51.822395485560115,13.50050875173243,0
51.82257371920305,13.48076866311058,100
51.82257371920305,13.48076866311058,85
51.82257371920305,13.48076866311058,100
51.82257371920305,13.48076866311058,100
51.82257371920305,13.48076866311058,100
51.82257371920305,13.48076866311058,100
51.82257371920305,13.48076866311058,100
51.82257371920305,13.48076866311058,100
51.822637460718326,13.476660058848587,75
51.822637460718326,13.476660058848587,25
51.822637460718326,13.476660058848587,62
51.822637460718326,13.476660058848587,100
51.822637460718326,13.476660058848587,100
51.822637460718326,13.476660058848587,75
51.822637460718326,13.476660058848587,100
51.822637460718326,13.476660058848587,75
51.823202119231944,13.430032703835247,0
51.823202119231944,13.430032703835247,0
51.823202119231944,13.430032703835247,0
51.823202119231944,13.430032703835247,0
51.823202119231944,13.430032703835247,0
51.823202119231944,13.430032703835247,0
51.823202119231944,13.430032703835247,0
51.82328482775745,13.422774452768243,0
51.82328482775745,13.422774452768243,0
51.82328482775745,13.422774452768243,0
51.82328482775745,13.422774452768243,0
51.82328482775745,13.422774452768243,0
51.82345808410501,13.408272087416345,0
51.82345808410501,13.408272087416345,100
51.82345808410501,13.408272087416345,0
51.82345808410501,13.408272087416345,0
51.82345808410501,13.408272087416345,0
51.82345808410501,13.408272087416345,0
51.82345808410501,13.408272087416345,0
51.82345808410501,13.408272087416345,50
51.82345808410501,13.408272087416345,0
51.82354863364673,13.401027970573441,0
51.82354863364673,13.401027970573441,0
51.82354863364673,13.401027970573441,0
51.82354863364673,13.401027970573441,0
51.82354863364673,13.401027970573441,0
51.82354863364673,13.401027970573441,0
51.82354863364673,13.401027970573441,0
51.82354863364673,13.401027970573441,0
51.82354863364673,13.401027970573441,0
51.82354863364673,13.401027970573441,0
51.82354863364673,13.401027970573441,0
51.82354863364673,13.401027970573441,0
51.827228903278815,13.5286463920848,11
51.827228903278815,13.5286463920848,0
51.827228903278815,13.5286463920848,10
51.827228903278815,13.5286463920848,10
51.827228903278815,13.5286463920848,16
51.827228903278815,13.5286463920848,0
51.827046511183774,13.514140526721258,25
51.827046511183774,13.514140526721258,12
51.827046511183774,13.514140526721258,16
51.827046511183774,13.514140526721258,16
51.827046511183774,13.514140526721258,12
51.82695464445037,13.506887651781046,37
51.82695464445037,13.506887651781046,25
51.82695464445037,13.506887651781046,0
51.82695464445037,13.506887651781046,33
51.82695464445037,13.506887651781046,25
51.82695464445037,13.506887651781046,100
51.82769092857098,13.430166855961271,0
51.82769092857098,13.430166855961271,0
51.82769092857098,13.430166855961271,0
51.82769092857098,13.430166855961271,0
51.82778282166894,13.422922074556183,0
51.82778282166894,13.422922074556183,0
51.82778282166894,13.422922074556183,0
51.82778282166894,13.422922074556183,0
51.82786508494272,13.415663083402825,0
51.82786508494272,13.415663083402825,0
51.82786508494272,13.415663083402825,0
51.82786508494272,13.415663083402825,0
51.82786508494272,13.415663083402825,0
51.82795608395643,13.408418264105393,0
51.82795608395643,13.408418264105393,0
51.82795608395643,13.408418264105393,0
51.82795608395643,13.408418264105393,0
51.82795608395643,13.408418264105393,0
51.82795608395643,13.408418264105393,0
51.82795608395643,13.408418264105393,0
51.82795608395643,13.408418264105393,0
51.82795608395643,13.408418264105393,0
51.82795608395643,13.408418264105393,0
51.82803764863547,13.40117374370637,0
51.82803764863547,13.40117374370637,0
51.82803764863547,13.40117374370637,0
51.82803764863547,13.40117374370637,0
51.82803764863547,13.40117374370637,0
51.82803764863547,13.40117374370637,0
51.82803764863547,13.40117374370637,0
51.82803764863547,13.40117374370637,0
51.82803764863547,13.40117374370637,0
51.82803764863547,13.40117374370637,0
51.82803764863547,13.40117374370637,0
51.83190348248498,13.542992868794304,12
51.83190348248498,13.542992868794304,100
51.83190348248498,13.542992868794304,0
51.83190348248498,13.542992868794304,50
51.83190348248498,13.542992868794304,0
51.83190348248498,13.542992868794304,100
51.83190348248498,13.542992868794304,0
51.83190348248498,13.542992868794304,0
51.83190348248498,13.542992868794304,100
51.83181338892713,13.535739119394183,40
51.83181338892713,13.535739119394183,28
51.83181338892713,13.535739119394183,75
51.83181338892713,13.535739119394183,100
51.83181338892713,13.535739119394183,0
51.83181338892713,13.535739119394183,0
51.83181338892713,13.535739119394183,0
51.83181338892713,13.535739119394183,100
51.831723029687,13.528499915385718,100
51.831723029687,13.528499915385718,0
51.831723029687,13.528499915385718,0
51.831723029687,13.528499915385718,0
51.8316320426087,13.521246242110811,40
51.8316320426087,13.521246242110811,100
51.8316320426087,13.521246242110811,0
51.8316320426087,13.521246242110811,100
51.8316320426087,13.521246242110811,0
51.8316320426087,13.521246242110811,0
51.83154060833115,13.513992607218308,0
51.83154060833115,13.513992607218308,0
51.83154060833115,13.513992607218308,0
51.83154060833115,13.513992607218308,0
51.83144872685988,13.506739010896103,62
51.83144872685988,13.506739010896103,33
51.83144872685988,13.506739010896103,42
51.83144872685988,13.506739010896103,0
51.83144872685988,13.506739010896103,0
51.83126380835612,13.4922464417125,0
51.83126380835612,13.4922464417125,0
51.83126380835612,13.4922464417125,0
51.83126380835612,13.4922464417125,0
51.83126380835612,13.4922464417125,66
51.831551674377934,13.481076089936126,0
51.831551674377934,13.481076089936126,0
51.831551674377934,13.481076089936126,0
51.831551674377934,13.481076089936126,0
51.831551674377934,13.481076089936126,0
51.83164651157726,13.473816220303005,0
51.83164651157726,13.473816220303005,0
51.83164651157726,13.473816220303005,0
51.83164651157726,13.473816220303005,0
51.83164651157726,13.473816220303005,0
51.83164651157726,13.473816220303005,0
51.83164651157726,13.473816220303005,0
51.83164651157726,13.473816220303005,0
51.83164651157726,13.473816220303005,0
51.83164651157726,13.473816220303005,0
51.83164651157726,13.473816220303005,0
51.83164651157726,13.473816220303005,0
51.83164651157726,13.473816220303005,0
51.83164651157726,13.473816220303005,0
51.83209657328797,13.437560702937784,0
51.83209657328797,13.437560702937784,0
51.83209657328797,13.437560702937784,0
51.83209657328797,13.437560702937784,0
51.83209657328797,13.437560702937784,0
51.83209657328797,13.437560702937784,0
51.83209657328797,13.437560702937784,0
51.83209657328797,13.437560702937784,0
51.83209657328797,13.437560702937784,0
51.83217992829893,13.430315532032159,0
51.83217992829893,13.430315532032159,0
51.83217992829893,13.430315532032159,0
51.83217992829893,13.430315532032159,0
51.83217992829893,13.430315532032159,0
51.83217992829893,13.430315532032159,0
51.83217992829893,13.430315532032159,0
51.83217992829893,13.430315532032159,0
51.83217992829893,13.430315532032159,0
51.83217992829893,13.430315532032159,0
51.83217992829893,13.430315532032159,0
51.83227162997027,13.42305552320888,0
51.83227162997027,13.42305552320888,0
51.83227162997027,13.42305552320888,0
51.83227162997027,13.42305552320888,0
51.83227162997027,13.42305552320888,0
51.832363078598924,13.41581000147514,0
51.832363078598924,13.41581000147514,0
51.832363078598924,13.41581000147514,0
51.832363078598924,13.41581000147514,12
51.83244509279892,13.408564777021878,0
51.83244509279892,13.408564777021878,100
51.83244509279892,13.408564777021878,0
51.83244509279892,13.408564777021878,0
51.83244509279892,13.408564777021878,100
51.83244509279892,13.408564777021878,0
51.83244509279892,13.408564777021878,0
51.83638864579593,13.54284808587392,0
51.83638864579593,13.54284808587392,0
51.83638864579593,13.54284808587392,0
51.83638864579593,13.54284808587392,0
51.83638864579593,13.54284808587392,14
51.83638864579593,13.54284808587392,100
51.83638864579593,13.54284808587392,12
51.83629853781277,13.535593616294467,0
51.83629853781277,13.535593616294467,12
51.83629853781277,13.535593616294467,0
51.83629853781277,13.535593616294467,0
51.83629853781277,13.535593616294467,0
51.83620816410486,13.52835369356007,0
51.83620816410486,13.52835369356007,0
51.83620816410486,13.52835369356007,25
51.83620816410486,13.52835369356007,0
51.83611716245833,13.521099300132063,100
51.83611716245833,13.521099300132063,0
51.83611716245833,13.521099300132063,100
51.83611716245833,13.521099300132063,0
51.83611716245833,13.521099300132063,0
51.83611716245833,13.521099300132063,100
51.83611716245833,13.521099300132063,0
51.83611716245833,13.521099300132063,0
51.836025713541,13.513844945099688,0
51.836025713541,13.513844945099688,0
51.836025713541,13.513844945099688,0
51.836025713541,13.513844945099688,0
51.83593381735838,13.506590628650912,0
51.83593381735838,13.506590628650912,0
51.83593381735838,13.506590628650912,0
51.83593381735838,13.506590628650912,0
51.83593381735838,13.506590628650912,0
51.835841473915984,13.499336350973728,0
51.835841473915984,13.499336350973728,14
51.835841473915984,13.499336350973728,14
51.835841473915984,13.499336350973728,16
51.835841473915984,13.499336350973728,0
51.83574886924711,13.492096620694511,0
51.83574886924711,13.492096620694511,0
51.83574886924711,13.492096620694511,0
51.83574886924711,13.492096620694511,0
51.836229880155244,13.466708630671297,0
51.836229880155244,13.466708630671297,0
51.836229880155244,13.466708630671297,100
51.836229880155244,13.466708630671297,100
51.836229880155244,13.466708630671297,0
51.836229880155244,13.466708630671297,100
51.836229880155244,13.466708630671297,0
51.836229880155244,13.466708630671297,100
51.836229880155244,13.466708630671297,50
51.83650176168794,13.444955994055622,0
51.83650176168794,13.444955994055622,100
51.83650176168794,13.444955994055622,0
51.83650176168794,13.444955994055622,60
51.83650176168794,13.444955994055622,0
51.83650176168794,13.444955994055622,100
51.83650176168794,13.444955994055622,0
51.83650176168794,13.444955994055622,100
51.83650176168794,13.444955994055622,0
51.836585566568985,13.437710119703624,0
51.836585566568985,13.437710119703624,0
51.836585566568985,13.437710119703624,0
51.836585566568985,13.437710119703624,0
51.836585566568985,13.437710119703624,0
51.836585566568985,13.437710119703624,0
51.836585566568985,13.437710119703624,0
51.836585566568985,13.437710119703624,0
51.83667771896717,13.430449407192617,0
51.83667771896717,13.430449407192617,12
51.83667771896717,13.430449407192617,0
51.83667771896717,13.430449407192617,0
51.8367606295524,13.42320349704989,0
51.8367606295524,13.42320349704989,0
51.8367606295524,13.42320349704989,0
51.8367606295524,13.42320349704989,0
51.8367606295524,13.42320349704989,0
51.8367606295524,13.42320349704989,0
51.8367606295524,13.42320349704989,0
51.8367606295524,13.42320349704989,0
51.83685208121789,13.41595725455091,0
51.83685208121789,13.41595725455091,0
51.83685208121789,13.41595725455091,0
51.83685208121789,13.41595725455091,0
51.836942889812214,13.40869648419806,0
51.836942889812214,13.40869648419806,50
51.836942889812214,13.40869648419806,0
51.836942889812214,13.40869648419806,66
51.836942889812214,13.40869648419806,0
51.836942889812214,13.40869648419806,100
51.836942889812214,13.40869648419806,0
51.8408827936709,13.542702975013198,0
51.8408827936709,13.542702975013198,0
51.8408827936709,13.542702975013198,12
51.8408827936709,13.542702975013198,0
51.8408827936709,13.542702975013198,100
51.8408827936709,13.542702975013198,0
51.8407926712307,13.535447783623326,100
51.8407926712307,13.535447783623326,0
51.8407926712307,13.535447783623326,0
51.8407926712307,13.535447783623326,14
51.8407926712307,13.535447783623326,0
51.8407926712307,13.535447783623326,66
51.8407926712307,13.535447783623326,100
51.8407926712307,13.535447783623326,0
51.8407926712307,13.535447783623326,0
51.8407926712307,13.535447783623326,100
51.840702283023134,13.528207140535262,0
51.840702283023134,13.528207140535262,0
51.840702283023134,13.528207140535262,0
51.840702283023134,13.528207140535262,0
51.84061126677627,13.520952025323165,0
51.84061126677627,13.520952025323165,0
51.84061126677627,13.520952025323165,0
51.84061126677627,13.520952025323165,0
51.84061126677627,13.520952025323165,0
51.840427892260536,13.506441910313695,0
51.840427892260536,13.506441910313695,100
51.840427892260536,13.506441910313695,0
51.840427892260536,13.506441910313695,0
51.840427892260536,13.506441910313695,0
51.840427892260536,13.506441910313695,0
51.840427892260536,13.506441910313695,0
51.84024291447657,13.491946460326005,0
51.84024291447657,13.491946460326005,0
51.84024291447657,13.491946460326005,0
51.84024291447657,13.491946460326005,0
51.84014966246714,13.484691538960245,0
51.84014966246714,13.484691538960245,0
51.84014966246714,13.484691538960245,0
51.84014966246714,13.484691538960245,0
51.84098109926376,13.549928894434505,0
51.84098109926376,13.549928894434505,100
51.84098109926376,13.549928894434505,100
51.84098109926376,13.549928894434505,0
51.84098109926376,13.549928894434505,100
51.84098109926376,13.549928894434505,0
51.84098109926376,13.549928894434505,0
51.84098109926376,13.549928894434505,33
51.84098109926376,13.549928894434505,0
51.840371092737676,13.500564760499241,0
51.840371092737676,13.500564760499241,0
51.840371092737676,13.500564760499241,0
51.840371092737676,13.500564760499241,0
51.840371092737676,13.500564760499241,0
51.840371092737676,13.500564760499241,0
51.840538417106984,13.481368789520625,0
51.840538417106984,13.481368789520625,0
51.840538417106984,13.481368789520625,0
51.840538417106984,13.481368789520625,0
51.840538417106984,13.481368789520625,0
51.8408129940029,13.45961410644377,0
51.8408129940029,13.45961410644377,0
51.8408129940029,13.45961410644377,0
51.8408129940029,13.45961410644377,0
51.8408129940029,13.45961410644377,0
51.84134088516685,13.416090017514083,0
51.84134088516685,13.416090017514083,0
51.84134088516685,13.416090017514083,0
51.84134088516685,13.416090017514083,0
51.84134088516685,13.416090017514083,0
51.84134088516685,13.416090017514083,0
51.84134088516685,13.416090017514083,0
51.84143189215078,13.408843034470994,0
51.84143189215078,13.408843034470994,0
51.84143189215078,13.408843034470994,0
51.84143189215078,13.408843034470994,0
51.84143189215078,13.408843034470994,0
51.84143189215078,13.408843034470994,50
51.84143189215078,13.408843034470994,0
51.84143189215078,13.408843034470994,0
51.84528698162313,13.535316424707903,0
51.84528698162313,13.535316424707903,0
51.84528698162313,13.535316424707903,0
51.84528698162313,13.535316424707903,33
51.84528698162313,13.535316424707903,0
51.84528698162313,13.535316424707903,0
51.84528698162313,13.535316424707903,0
51.84528698162313,13.535316424707903,0
51.84528698162313,13.535316424707903,0
51.84528698162313,13.535316424707903,0
51.84528698162313,13.535316424707903,0
51.84528698162313,13.535316424707903,100
51.84528698162313,13.535316424707903,0
51.84528698162313,13.535316424707903,0
51.845196398192726,13.528060549289593,0
51.845196398192726,13.528060549289593,0
51.845196398192726,13.528060549289593,100
51.845196398192726,13.528060549289593,0
51.845196398192726,13.528060549289593,100
51.845196398192726,13.528060549289593,0
51.845196398192726,13.528060549289593,100
51.845196398192726,13.528060549289593,100
51.845196398192726,13.528060549289593,100
