"y","x","z"
53.03744667232729,13.899724311938408,
52.239231239860175,13.324842852169333,
52.715473996417785,13.315914045279667,
51.408351309495174,13.820723651454577,
52.203466288626636,13.4019789195443,
52.465568097071305,13.411358976822136,
51.76926396826319,13.438376770138118,
53.09718661075452,12.093446724079094,
51.846936814662875,13.783290735193265,
52.73397687396725,14.31069053026764,
52.937808968541084,12.1887073607191,
51.81535091642363,14.36409647195635,
53.22225295306941,14.009357067823824,
52.94136035741504,13.012716596093064,
53.06600075855264,14.16202588822556,
53.17638612060848,12.815001702734394,
52.35015772466852,13.984025736235917,
52.13061361785845,13.111821532507728,
53.10916022709526,11.432544120190187,
53.01615719618947,12.912112186403197,
53.18796367648465,11.766293138575245,
53.0967784812954,12.477577466424206,
52.799711704181,12.490929422237032,
52.96567352373758,12.446453844107488,
53.06706637294636,13.379934765389923,
53.17628149107729,13.202236172850936,
52.26789606286165,12.75303716286545,
51.601469047693804,13.986260522981055,
52.47358780436232,13.909013691760997,
52.1264161183681,13.503954980509937,
53.044387202159,13.17174951594499,
52.50640546104316,12.555910675363064,
52.204882668734825,13.847930885288653,
52.95062844786531,13.89719773156797,
52.500977379343524,13.334347768723006,
52.35349273468931,13.5904852191423,
52.34272231804583,13.485429921967265,
52.73208488807298,13.472726277887194,
53.412729098650324,14.170976073704896,
51.680986480725274,13.435043713404468,
51.62808225918181,13.802068521698638,
53.19923680086708,12.25127531606983,
51.72633271411306,14.361432302797695,
52.59972394429211,14.280754764191029,
53.29133337835036,13.854835639696262,
53.37242707702229,14.196080806904508,
53.306751302492536,12.077203496764483,
52.20094961360687,14.243104844262776,
52.27151105174834,12.364827849760168,
51.91428944850405,13.12943575278789,
52.42946030435629,14.32878844617203,
52.97858596254856,11.7818196273532,
51.87814873555073,13.206505765178065,
52.503701946156546,12.944227458852763,
52.346070133951734,13.094096061113252,
52.713751360734236,12.48730281109124,
53.199220601837744,12.635802750205245,
53.411917107681674,13.780213486077653,
52.85380956391561,13.398740248525817,
52.01183679271569,12.79429994197664,
51.57338124023675,14.623015799711137,
52.74138518539488,13.969565677761064,
53.07843784142572,13.484184369857699,
52.038598549178175,13.500802176357922,
51.504059462984685,13.428270742924871,
51.987265570852415,13.86710069917748,
52.922391769070074,13.635332235394598,
51.872947630826985,13.59990414079056,
52.06252353836109,12.433036328341856,
51.950961578297594,13.945003881686475,
52.265931458429556,13.587478955474088,
51.51247277226555,13.983246297034428,
52.61542287268129,13.599295204357693,
51.65558351560472,13.171478370533649,
51.73281411059582,13.515886961613843,
52.98888483427661,12.267815002317365,
51.86764465889431,14.445245740480717,
53.20493354642781,13.85237123013131,
52.85516242276122,13.0095126602541,
53.15863880122766,14.216810441023032,
