"x","y","Z"
13.1533912139406,52.9442789697792,12.9953310432892
12.6989419909087,53.0296217456903,13.6455788182384
12.4552249689087,52.1450583649254,11.7141992650914
12.513041517018,52.1138125357381,11.7086871397717
12.7126800382401,52.1895950307068,11.6109619595594
12.3667617436763,52.4806066809186,19.6716688761888
12.4417223081807,52.3409115884816,2.64672027268096
12.5612986030107,52.032029029058,11.4964865394504
12.2192009785558,52.965398455528,16.0107647442888
12.1429554451097,52.896430882367,11.9821785453188
11.932100759021,53.2364027421918,3.21079053239844
12.4658555146365,53.1683538090517,11.4042582513421
12.4552249689087,52.1450583649254,11.7141992650914
12.513041517018,52.1138125357381,11.7086871397717
12.7126800382401,52.1895950307068,11.6109619595594
12.3667617436763,52.4806066809186,19.6716688761888
12.4417223081807,52.3409115884816,2.64672027268096
12.5612986030107,52.032029029058,11.4964865394504
12.2192009785558,52.965398455528,16.0107647442888
12.1429554451097,52.896430882367,11.9821785453188
11.932100759021,53.2364027421918,3.21079053239844
12.4658555146365,53.1683538090517,11.4042582513421
52.1450583649254,12.4552249689087,NA,11.1520707066502
52.1138125357381,12.513041517018,NA,11.1521022885419
52.1895950307068,12.7126800382401,NA,11.152169989264
52.4806066809186,12.3667617436763,NA,11.1519581553641
52.3409115884816,12.4417223081807,NA,11.1520210265319
52.032029029058,12.5612986030107,NA,11.1521412548915
52.965398455528,12.2192009785558,NA,11.1517881692116
52.896430882367,12.1429554451097,NA,11.1517722596704
53.2364027421918,11.932100759021,NA,11.1516106650418
53.1683538090517,12.4658555146365,NA,11.1518431550835
52.1450583649254,12.4552249689087,NA,11.1520707066502
52.1138125357381,12.513041517018,NA,11.1521022885419
52.1895950307068,12.7126800382401,NA,11.152169989264
52.4806066809186,12.3667617436763,NA,11.1519581553641
52.3409115884816,12.4417223081807,NA,11.1520210265319
52.032029029058,12.5612986030107,NA,11.1521412548915
52.965398455528,12.2192009785558,NA,11.1517881692116
52.896430882367,12.1429554451097,NA,11.1517722596704
53.2364027421918,11.932100759021,NA,11.1516106650418
53.1683538090517,12.4658555146365,NA,11.1518431550835
52.1450583649254,12.4552249689087,NA,11.1520707066502
52.1138125357381,12.513041517018,NA,11.1521022885419
52.1895950307068,12.7126800382401,NA,11.152169989264
52.4806066809186,12.3667617436763,NA,11.1519581553641
52.3409115884816,12.4417223081807,NA,11.1520210265319
52.032029029058,12.5612986030107,NA,11.1521412548915
52.965398455528,12.2192009785558,NA,11.1517881692116
52.896430882367,12.1429554451097,NA,11.1517722596704
53.2364027421918,11.932100759021,NA,11.1516106650418
53.1683538090517,12.4658555146365,NA,11.1518431550835
52.1450583649254,12.4552249689087,11.1520707066502
52.1138125357381,12.513041517018,11.1521022885419
52.1895950307068,12.7126800382401,11.152169989264
52.4806066809186,12.3667617436763,11.1519581553641
52.3409115884816,12.4417223081807,11.1520210265319
52.032029029058,12.5612986030107,11.1521412548915
52.965398455528,12.2192009785558,11.1517881692116
52.896430882367,12.1429554451097,11.1517722596704
53.2364027421918,11.932100759021,11.1516106650418
53.1683538090517,12.4658555146365,11.1518431550835
52.1450583649254,12.4552249689087,NA,11.1520707066502
52.1138125357381,12.513041517018,NA,11.1521022885419
52.1895950307068,12.7126800382401,NA,11.152169989264
52.4806066809186,12.3667617436763,NA,11.1519581553641
52.3409115884816,12.4417223081807,NA,11.1520210265319
52.032029029058,12.5612986030107,NA,11.1521412548915
52.965398455528,12.2192009785558,NA,11.1517881692116
52.896430882367,12.1429554451097,NA,11.1517722596704
53.2364027421918,11.932100759021,NA,11.1516106650418
53.1683538090517,12.4658555146365,NA,11.1518431550835
52.1450583649254,12.4552249689087,NA,11.1520707066502
52.1138125357381,12.513041517018,NA,11.1521022885419
52.1895950307068,12.7126800382401,NA,11.152169989264
52.4806066809186,12.3667617436763,NA,11.1519581553641
52.3409115884816,12.4417223081807,NA,11.1520210265319
52.032029029058,12.5612986030107,NA,11.1521412548915
52.965398455528,12.2192009785558,NA,11.1517881692116
52.896430882367,12.1429554451097,NA,11.1517722596704
53.2364027421918,11.932100759021,NA,11.1516106650418
53.1683538090517,12.4658555146365,NA,11.1518431550835
52.1450583649254,12.4552249689087,11.1520707066502
52.1138125357381,12.513041517018,11.1521022885419
52.1895950307068,12.7126800382401,11.152169989264
52.4806066809186,12.3667617436763,11.1519581553641
52.3409115884816,12.4417223081807,11.1520210265319
52.032029029058,12.5612986030107,11.1521412548915
52.965398455528,12.2192009785558,11.1517881692116
52.896430882367,12.1429554451097,11.1517722596704
53.2364027421918,11.932100759021,11.1516106650418
53.1683538090517,12.4658555146365,11.1518431550835
52.1450583649254,12.4552249689087,11.1520707066502
52.1138125357381,12.513041517018,11.1521022885419
52.1895950307068,12.7126800382401,11.152169989264
52.4806066809186,12.3667617436763,11.1519581553641
52.3409115884816,12.4417223081807,11.1520210265319
52.032029029058,12.5612986030107,11.1521412548915
52.965398455528,12.2192009785558,11.1517881692116
52.896430882367,12.1429554451097,11.1517722596704
53.2364027421918,11.932100759021,11.1516106650418
53.1683538090517,12.4658555146365,11.1518431550835
53.0127657799979,12.5438648272501,11.1519108195443
53.2543553149108,12.3120787957342,11.151760872499
52.783177031343,12.3358851028694,11.1518772539413
52.8550855867267,12.3243232648355,11.1518562629342
52.7161994104468,13.8490776779027,11.1525249291955
52.5568364848688,13.9303194380959,11.1525990791284
52.9980486875319,13.7643259073766,11.1524191601772
52.9447389152014,13.6137043154207,11.1523696994234
53.041607736331,13.8811929436181,11.1524568471529
52.3231724852148,13.720502993809,11.1525677546328
52.1450583649254,12.4552249689087,11.1520707066502
52.1138125357381,12.513041517018,11.1521022885419
52.1895950307068,12.7126800382401,11.152169989264
52.4806066809186,12.3667617436763,11.1519581553641
52.3409115884816,12.4417223081807,11.1520210265319
52.032029029058,12.5612986030107,11.1521412548915
52.965398455528,12.2192009785558,11.1517881692116
52.896430882367,12.1429554451097,11.1517722596704
53.2364027421918,11.932100759021,11.1516106650418
53.1683538090517,12.4658555146365,11.1518431550835
53.0127657799979,12.5438648272501,11.1519108195443
53.2543553149108,12.3120787957342,11.151760872499
52.783177031343,12.3358851028694,11.1518772539413
52.8550855867267,12.3243232648355,11.1518562629342
52.7161994104468,13.8490776779027,11.1525249291955
52.5568364848688,13.9303194380959,11.1525990791284
52.9980486875319,13.7643259073766,11.1524191601772
52.9447389152014,13.6137043154207,11.1523696994234
53.041607736331,13.8811929436181,11.1524568471529
52.3231724852148,13.720502993809,11.1525677546328
52.1450583649254,12.4552249689087,11.1520707066502
52.1138125357381,12.513041517018,11.1521022885419
52.1895950307068,12.7126800382401,11.152169989264
52.4806066809186,12.3667617436763,11.1519581553641
52.3409115884816,12.4417223081807,11.1520210265319
52.032029029058,12.5612986030107,11.1521412548915
52.965398455528,12.2192009785558,11.1517881692116
52.896430882367,12.1429554451097,11.1517722596704
53.2364027421918,11.932100759021,11.1516106650418
53.1683538090517,12.4658555146365,11.1518431550835
53.0127657799979,12.5438648272501,11.1519108195443
53.2543553149108,12.3120787957342,11.151760872499
52.783177031343,12.3358851028694,11.1518772539413
52.8550855867267,12.3243232648355,11.1518562629342
52.7161994104468,13.8490776779027,11.1525249291955
52.5568364848688,13.9303194380959,11.1525990791284
52.9980486875319,13.7643259073766,11.1524191601772
52.9447389152014,13.6137043154207,11.1523696994234
53.041607736331,13.8811929436181,11.1524568471529
52.3231724852148,13.720502993809,11.1525677546328
52.1450583649254,12.4552249689087,11.1520707066502
52.1138125357381,12.513041517018,11.1521022885419
52.1895950307068,12.7126800382401,11.152169989264
52.4806066809186,12.3667617436763,11.1519581553641
52.3409115884816,12.4417223081807,11.1520210265319
52.032029029058,12.5612986030107,11.1521412548915
52.965398455528,12.2192009785558,11.1517881692116
52.896430882367,12.1429554451097,11.1517722596704
53.2364027421918,11.932100759021,11.1516106650418
53.1683538090517,12.4658555146365,11.1518431550835
53.0127657799979,12.5438648272501,11.1519108195443
53.2543553149108,12.3120787957342,11.151760872499
52.783177031343,12.3358851028694,11.1518772539413
52.8550855867267,12.3243232648355,11.1518562629342
52.7161994104468,13.8490776779027,11.1525249291955
52.5568364848688,13.9303194380959,11.1525990791284
52.9980486875319,13.7643259073766,11.1524191601772
52.9447389152014,13.6137043154207,11.1523696994234
53.041607736331,13.8811929436181,11.1524568471529
52.3231724852148,13.720502993809,11.1525677546328
52.1450583649254,12.4552249689087,11.1520707066502
52.1138125357381,12.513041517018,11.1521022885419
52.1895950307068,12.7126800382401,11.152169989264
52.4806066809186,12.3667617436763,11.1519581553641
52.3409115884816,12.4417223081807,11.1520210265319
52.032029029058,12.5612986030107,11.1521412548915
52.965398455528,12.2192009785558,11.1517881692116
52.896430882367,12.1429554451097,11.1517722596704
53.2364027421918,11.932100759021,11.1516106650418
53.1683538090517,12.4658555146365,11.1518431550835
53.0127657799979,12.5438648272501,11.1519108195443
53.2543553149108,12.3120787957342,11.151760872499
52.783177031343,12.3358851028694,11.1518772539413
52.8550855867267,12.3243232648355,11.1518562629342
52.7161994104468,13.8490776779027,11.1525249291955
52.5568364848688,13.9303194380959,11.1525990791284
52.9980486875319,13.7643259073766,11.1524191601772
52.9447389152014,13.6137043154207,11.1523696994234
53.041607736331,13.8811929436181,11.1524568471529
52.3231724852148,13.720502993809,11.1525677546328
52.1450583649254,12.4552249689087,11.1520707066502
52.1138125357381,12.513041517018,11.1521022885419
52.1895950307068,12.7126800382401,11.152169989264
52.4806066809186,12.3667617436763,11.1519581553641
52.3409115884816,12.4417223081807,11.1520210265319
52.032029029058,12.5612986030107,11.1521412548915
52.965398455528,12.2192009785558,11.1517881692116
52.896430882367,12.1429554451097,11.1517722596704
53.2364027421918,11.932100759021,11.1516106650418
53.1683538090517,12.4658555146365,11.1518431550835
53.0127657799979,12.5438648272501,11.1519108195443
53.2543553149108,12.3120787957342,11.151760872499
52.783177031343,12.3358851028694,11.1518772539413
52.8550855867267,12.3243232648355,11.1518562629342
52.7161994104468,13.8490776779027,11.1525249291955
52.5568364848688,13.9303194380959,11.1525990791284
52.9980486875319,13.7643259073766,11.1524191601772
52.9447389152014,13.6137043154207,11.1523696994234
53.041607736331,13.8811929436181,11.1524568471529
52.3231724852148,13.720502993809,11.1525677546328
52.1450583649254,12.4552249689087,11.1520707066502
52.1138125357381,12.513041517018,11.1521022885419
52.1895950307068,12.7126800382401,11.152169989264
52.4806066809186,12.3667617436763,11.1519581553641
52.3409115884816,12.4417223081807,11.1520210265319
52.032029029058,12.5612986030107,11.1521412548915
52.965398455528,12.2192009785558,11.1517881692116
52.896430882367,12.1429554451097,11.1517722596704
53.2364027421918,11.932100759021,11.1516106650418
53.1683538090517,12.4658555146365,11.1518431550835
53.0127657799979,12.5438648272501,11.1519108195443
53.2543553149108,12.3120787957342,11.151760872499
52.783177031343,12.3358851028694,11.1518772539413
52.8550855867267,12.3243232648355,11.1518562629342
52.7161994104468,13.8490776779027,11.1525249291955
52.5568364848688,13.9303194380959,11.1525990791284
52.9980486875319,13.7643259073766,11.1524191601772
52.9447389152014,13.6137043154207,11.1523696994234
53.041607736331,13.8811929436181,11.1524568471529
52.3231724852148,13.720502993809,11.1525677546328
52.2334851762169,13.5751243764234,11.1525275114292
52.6927087187311,13.5682797816536,11.1524126228604
52.5520159119789,13.6457480526752,11.1524797757901
52.509929665217,13.5995157447143,11.1524705216189
52.7637318527303,14.1800747158297,11.1526523207617
52.5727204347452,14.3214080745111,11.1527610633462
52.9649359305941,14.14434804018,11.1525859362109
53.0618343487182,14.1806220478885,11.1525762560726
52.1970916930675,13.9566875515741,11.1527001847783
52.2935426077441,14.2269453984844,11.1527920726008
53.2296031529964,13.7414760025182,11.1523519145651
51.452704643712,13.4187553267815,11.1526467439178
53.1991712489565,13.8000933959772,11.152383703525
53.2478596549099,14.1294412538753,11.15250733916
51.9010274522934,13.184966778186,11.1524391613764
51.9495695313449,12.9815845822655,11.1523401817018
52.0176360552409,13.2904085961905,11.1524571105278
52.3031333077747,12.977169075745,11.1522560961312
52.1828140992581,12.8905862216408,11.1522472403366
52.0476490972017,12.7177931174152,11.1522045534727
52.0649753237452,13.3894294256297,11.1524884433015
52.1607509234585,13.658795076563,11.1525810931249
52.2672590440855,13.3557369574241,11.1524256308552
52.1971965118458,13.2784888319198,11.1524093648214
52.3837196324798,13.4607219476538,11.1524423200196
51.4945100501154,13.3940498986881,11.1526259937263
52.9010722217859,13.037108769891,11.1521406132977
52.8982150920061,12.8965703010846,11.1520830135115
52.9442789697792,13.1533912139406,11.1521785581019
53.0296217456903,12.6989419909087,11.151970719956
52.6241970162868,12.8008820188316,11.1521071196477
52.4576256645953,12.9164589858554,11.1521943920419
52.4661608183425,12.8797248399953,11.1521769247129
52.9686082973006,12.5861623883617,11.1519383826232
52.6856833042558,12.6851549340025,11.1520445686464
52.9180402865084,13.4231988712473,11.1522969533886
52.9905413603586,13.4107702658574,11.1522741426327
53.0469860576209,13.0830992904949,11.1521249598276
53.0933950375082,13.3400445719987,11.1522198686529
52.7407623741334,13.2053916409869,11.1522488648661
52.6007292044955,13.2820918497255,11.152314554743
52.4310314290709,13.2573240877475,11.1523446757477
52.0629719557931,14.7541655160752,11.1530796640219
52.4424619929294,14.2726369510157,11.1527736743621
53.3706613569254,14.1251574868696,11.1524740778298
51.642790177626,13.8894044921756,11.1528080298319
52.1080836596936,13.8823651009171,11.1526902753463
51.9465167046827,13.9637054272055,11.152765532734
51.6049006354758,13.8239015373749,11.1527885094557
51.4316495285238,13.7988751407573,11.1528196459672
51.7116302079496,13.7522105866726,11.1527310431128
51.7860297485767,13.7397540570445,11.1527074854325
51.6275272379191,14.3242752780969,11.1530033861774
51.7237222409915,14.5968366871883,11.153099064446
52.252147944698,14.2521388465596,11.1528134339211
52.0816453869018,14.3718674023918,11.1529086707202
51.9601927638936,14.3570030471354,11.1529332356945
51.5656409857861,14.2085232655533,11.1529678247811
52.1892009840853,12.3426618407203,11.1520131304609
52.1765987138248,12.7677791602997,11.1521963939946
52.1069030691534,12.6906269818374,11.1521794635472
52.5240845147287,12.2546241299653,11.1519015348764
53.1879044348808,12.1485456231544,11.1517093638369
52.912918852717,12.0705574053936,11.1517388324653
53.2341242401106,12.4026540007044,11.151802331748
53.0676088956232,12.3773951114008,11.1518299638858
52.929765538413,12.4522913442335,11.1518921116652
52.6822160257253,12.2470065032709,11.1518630714298
52.8924140939994,12.3883058967695,11.1518742213621
52.6136511285006,13.7598763848801,11.1525128137074
52.7103364069328,14.0285845359411,11.1526020301637
52.8874564054935,13.7124777462336,11.1524250495901
52.8958381781498,13.6754687003963,11.152407523127
53.0582336601701,13.8071188727879,11.1524219094571
52.2204115434219,13.6308544805282,11.1525545574763
52.3165763165969,13.900341072945,11.1526462629103
52.736306546705,13.4542561308122,11.1523541270709
52.4495295618825,13.5563786332739,11.1524669764635
52.6322380624738,14.2929230273339,11.1527336819778
53.0321838998411,14.0788414243429,11.1525414587714
52.8623091383596,14.055411327575,11.1525748437159
53.0758930179897,14.1959589472706,11.1525790305316
52.3109973730195,14.1521085230462,11.1527555233432
53.2845269034437,13.5723288352763,11.1522686895499
53.1457298750684,13.6497356501518,11.1523349388051
53.049452927586,13.6132898571822,11.1523436835447
51.4353546667434,13.6366328124185,11.1527469993663
53.2643145690129,14.0552451506927,11.152472508887
53.1942159288515,13.978755209945,11.152458753743
51.9695526380142,13.1204194700274,11.1523952691583
52.1226389681087,12.8472404762004,11.1522426512407
52.2459352610581,13.1460920114217,11.1523413327825
51.6179599628185,13.1062878258038,11.1524710715835
51.9321668925447,13.5006907597526,11.1525682610696
51.8618622529641,13.4230887141486,11.1525514746655
52.0491096724426,13.6061590632772,11.1525855958415
52.2145875348589,13.2045295647913,11.1523736542963
51.8241431224884,13.3579323489104,11.1525321851718
51.5402871845264,13.2793712107041,11.1525648749561
52.7995106921663,12.9482382206664,11.152127661658
53.0109064396214,13.0891912648114,11.1521360758869
53.0434777876071,12.7142050677185,11.1519737806188
53.1133814000117,13.0190252451808,11.1520827536825
52.6410704773895,12.7276475174269,11.1520725944668
51.6543380388271,14.7357606178308,11.1531784408126
52.3557944177197,12.8270938890601,11.1521802978871
52.7940822557536,12.6674295105521,11.1520122044434
52.8675616523982,12.4974484771913,11.1519249358255
52.96328658576,12.7626107626966,11.1520123898637
52.9347171545405,13.3495059437723,11.1522622632233
52.8161037086796,13.334290458383,11.1522846134821
51.6161323591224,14.6699339314732,11.1531592075227
52.9780717292817,13.466053699123,11.1523001284398
53.1598759818677,13.2756408471021,11.152177206959
52.9917007197369,13.2513541121697,11.152207777784
52.6570651653658,13.1132721949368,11.1522302296644
52.5606581496383,13.0762617776423,11.1522375068831
52.4986538431995,13.1928320270691,11.1523013097653
52.2048291666281,14.5303969304745,11.1529455852859
51.9589350233915,14.6640962105282,11.1530675792306
52.4088648426015,14.4942286517833,11.152877121428
52.4294603043563,14.328788446172,11.1528009992297
52.5068318593837,14.5307485964512,11.1528672808838
53.0409746322008,14.2736793323253,11.1526203873049
53.2652810671478,14.2868082659536,11.1525678533239
53.1445849432044,14.2014884863316,11.1525636760482
51.6292178090299,13.9456111607515,11.1528360783147
52.1767076267706,13.8169587353269,11.1526451497897
52.0049743457979,13.7924422632162,11.1526768402463
51.8617759224592,13.8704389895067,11.1527459060062
51.5014309838624,13.733398175327,11.1527737957771
51.5453560254384,13.9957155984224,11.1528788385009
51.6083211193872,13.66184222569,11.1527164734273
51.8238904614328,13.8050963855571,11.1527267354809
51.7418323569985,14.5213312251951,11.1530611288515
51.6195626688267,14.5063773473261,11.1530859010765
52.1399768366256,14.1998006552598,11.1528193371555
51.9780151246786,14.2818557397798,11.1528959733391
51.557566763291,14.3904830277335,11.1530503972889
53.2355230824415,11.7068415602891,11.1515196710604
53.1178554081397,11.6213810544307,11.1515105828471
53.0808169423983,11.5579147692059,11.151492803036
52.5421463283152,12.2517600234512,11.151896313688
52.3611870722526,12.5792744251047,11.1520744224242
52.2917008170346,12.502353133854,11.1520576903887
52.1242856786948,12.6172117134348,11.1521442452255
52.5148853611678,12.5193745876213,11.1520143448872
52.5114022877862,12.3092270142379,11.1519271817669
53.0874957335128,12.0601701356759,11.1516957879081
52.9501518283069,12.1343830641968,11.1517567588412
53.2057094946864,11.7634980332418,11.1515491052647
52.9718627680898,11.8871254474973,11.1516506326276
53.2219644969301,12.4570626064548,11.1518272797273
53.1335028427908,12.3142815934396,11.1517891914407
53.2348861319945,12.2454948879422,11.1517382153703
52.7941950165475,12.4392205333922,11.1519175484199
52.6540666798042,13.9669780124301,11.1525902062886
52.7273274493723,13.9541757630042,11.1525663923137
52.7851992157782,13.6234956278262,11.1524130917593
52.8819226875819,13.8914406546871,11.1525012302875
52.5025239068007,13.7076815857088,11.1525181732238
52.3339512165334,13.8258340638969,11.1526100923091
52.2136270357169,13.810661318839,11.1526333346898
52.7236360014636,13.509682156696,11.1523804569109
52.7001903398593,14.2271269217362,11.1526884162474
52.5291638613448,14.2035747131843,11.1527221067505
52.743828489359,14.344777877309,11.1527268921233
52.9296844245511,13.9899913823281,11.1525304032427
52.4911523454594,14.1385704967697,11.1527041041105
52.3490147260513,14.2172461480747,11.1527738055555
52.2077870973561,14.0623924579558,11.1527429900402
53.4781095505332,13.7153219443576,11.1522790521908
53.3193174612682,13.8853882087292,11.1523886088643
53.2493632546196,13.8089923162319,11.1523747835032
53.0836665906807,13.9271662331422,11.1524653488302
51.956334401357,13.1759206526343,11.1524222716068
51.8862643253697,13.0984376046596,11.1524052525191
52.185645932341,13.1027858704954,11.1523370537686
52.06503633499,13.0160636369682,11.1523281695607
52.0274669618538,12.9512240038061,11.1523091037646
51.8796227857912,13.3487984017525,11.1525150592079
52.3912492569072,13.3527689759477,11.1523946547003
52.2779512008647,13.4607197359883,11.152467853603
52.2078206038484,13.3834513317342,11.1524517008814
51.8419310626725,13.2836860307529,11.1524957797879
51.7213268433737,13.2677575808489,11.152517284768
51.5267167407243,13.3351691960784,11.1525925362495
52.7160586057585,12.8562760660337,11.1521088906958
52.7854669341734,13.1624923677948,11.1522202707686
53.0120295573269,12.9304056408587,11.1520702281694
52.6785528660338,12.7919608044014,11.1520907781786
52.5395899811924,12.6385288450497,11.1520586384373
51.7243610219728,14.6691360818651,11.1531307886503
52.8107605048597,12.5944292275982,11.1519780821886
52.692797767749,12.5784987537774,11.1519984966114
52.8537416487408,12.7103742691492,11.1520162273005
52.8328701194967,13.2606274637129,11.1522498473985
51.6622537664619,14.5532526001638,11.1530956687724
52.9292915963924,13.5276393539101,11.1523376696618
51.5631808936408,14.5161295586309,11.1531046616968
53.1475529692977,13.3307489847024,11.1522028874209
53.058307208951,13.1870376569302,11.1521651597343
52.6244383218398,13.3312961284721,11.1523295579857
52.0709871430407,14.6442955829303,11.1530297507499
52.0922845815502,14.4781215850053,11.1529520365432
52.4262462277052,14.4192002720872,11.152840497576
52.4938470177131,14.5870578563359,11.1528947176619
53.2115436553811,14.1359598616243,11.1525193407895
51.938404578735,14.0728376151871,11.1528150007053
51.6921778985096,14.2049630766713,11.1529345061372
51.6212860713781,14.1269436288097,11.1529178951542
52.1635587821101,13.8728909670281,11.1526724595623
52.0737231690831,13.727125198394,11.1526317694972
51.4841457622625,13.9520003482935,11.1528745897236
51.6540039296597,13.5468032865389,11.1526550628775
51.721883851078,13.8581458089375,11.1527749120353
51.900527211751,14.4575663502121,11.1529923988111
51.6377649396005,14.4309010250897,11.1530478801218
52.0365715879114,14.1098767056151,11.1528064890945
52.1330010403466,14.38089304446,11.1528994316778
51.5758127392868,14.3150834657739,11.1530123952778
52.2126579087748,12.3917214191992,11.1520286635093
52.6089007983494,12.1886517139895,11.1518551612452
52.1843232910444,12.6605563659815,11.1521490424756
52.1815064696362,12.4494509757365,11.1520600870825
52.5318230130445,12.4463660888038,11.1519799447666
52.4625031294421,12.3696454628701,11.1519634255305
52.5746288751003,12.5624866942706,11.1520188002164
53.0849604560124,12.1476744351039,11.15173207858
53.1297121607291,11.949073869113,11.1516411523029
53.1992368008671,12.2512753160698,11.1517486239753
53.230736744671,11.8809284840128,11.1515911811432
53.0975916291324,11.7111499133223,11.1515514276773
53.1057023843422,11.6752262835532,11.1515350716003
53.1212773360816,12.3686658918771,11.1518141882726
53.2171171319533,12.6328374930709,11.1519001066693
53.276905901657,12.1341961100125,11.1516835607521
52.8495549952819,12.2727377068244,11.1518362191654
52.6931400534665,12.3503337295865,11.1519035282234
52.5513436837863,13.8776894483665,11.1525781429166
52.7652672549046,14.0189394689108,11.1525840916372
52.8987142994967,13.817264218345,11.1524660164976
52.7794787856497,13.8024310788616,11.1524895452011
52.3912996192032,13.6553682527161,11.152523268508
52.2310926191952,13.7361842669678,11.1525970852038
52.6744618177914,13.5714044291115,11.1524184033383
52.6214386438882,13.4205331112223,11.1523678265578
52.7178066647533,13.6884748554647,11.1524569735743
52.6873943308025,14.2831358027938,11.1527153738383
52.5972431539512,14.1378660087755,11.1526768819052
53.0561134589127,14.12809930008,11.1525558599349
52.5353782295766,14.0234358303798,11.1526439729599
52.4379386855658,13.9867167014625,11.1526528362618
52.2457708504852,14.1275681331241,11.1527614663788
53.3763880882306,13.6270415397067,11.1522683493634
53.338609252903,13.5628719667205,11.1522514377438
51.4563614127981,13.2572416530709,11.1525748035189
53.268888582059,13.4865765418996,11.1522373359898
53.2657642786722,13.7351101898833,11.1523402595524
51.9039432020268,13.0244855130613,11.1523692353049
51.9490821806986,13.3551672239002,11.1525013085342
52.1331543014185,12.9517865395506,11.1522848455837
51.9795354365239,12.7817826282857,11.1522474846421
51.9173389765052,13.4139123361213,11.1525342629708
51.9425862054215,13.6061464659875,11.1526114004185
52.4084539315678,13.278844867759,11.1523591807465
52.2889197513254,13.2632537081975,11.1523810488347
52.0965467218866,13.3307619532919,11.1524557047173
51.7392046906368,13.1935445825779,11.1524808117766
51.8344545018591,13.4633300847449,11.1525754818275
52.6836756616439,13.0734669306344,11.1522072530392
53.1926998246278,12.7420729188582,11.1519504385292
53.0547544968913,12.8177289472605,11.1520137481544
52.5794590568481,12.8434908289068,11.1521353554264
52.577040652209,12.7028736532422,11.1520769940008
52.6224533746857,12.959960160428,11.152174138546
52.7095642911921,12.5055314038619,11.1519643093002
52.9848939020328,13.3586308145466,11.1522538882197
52.8188620924394,13.4756417079224,11.1523429787979
52.8272593288502,13.4387301120023,11.1523255141706
53.0459172453934,13.2421236115984,11.1521908972842
52.5952529440299,13.2298383586288,11.1522938834914
52.6680623882523,13.2176166994384,11.1522713587248
52.0887448310578,14.5689360146959,11.1529923791695
52.3228631593892,14.3295942289281,11.1528286724489
53.1991545411482,14.1916811721143,11.1525455783591
53.2769227333544,14.3918439182766,11.1526082291683
51.8260032922502,14.0201493739388,11.1528200542855
51.8349583293352,13.9826907940597,11.1528014751281
51.6394189773542,14.0518317092461,11.1528802962933
52.0605062881808,13.7830345761593,11.1526591374489
52.156650213496,14.0532825382308,11.1527518936894
51.7808785741785,13.686867267706,11.152685667678
51.6184756568913,13.7677739019357,11.1527605319252
51.9699157647344,14.391359809375,11.1529457249342
51.7966569514981,14.3673309051203,11.1529794203139
51.6519822706659,14.4465209229386,11.1530511529774
52.0763334216292,14.3187784869958,11.1528870033781
52.1506485313782,14.3058186262293,11.1528624446006
53.1710687705916,11.6130877744284,11.1514957223096
52.18394865019,12.2907528226067,11.1519923277602
52.2800944021686,12.3283235443729,11.1519868330063
52.2016217170147,12.5872153820339,11.1521139779904
52.244350639187,12.7038654399592,11.1521537334882
52.3526882463461,12.3168492436849,11.1519658204272
